,fips_code,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue,Hospitals,Local_Hospital
2101,39119,282.0,13616.0,52570.0,1617025.0,1.0,yes
2102,39121,0.0,0.0,0.0,0.0,0.0,no
2103,39123,0.0,0.0,0.0,0.0,0.0,no
2104,39125,0.0,0.0,0.0,0.0,0.0,no
2105,39127,0.0,0.0,0.0,0.0,0.0,no
2106,39129,83.0,2158.0,8449.0,245098.0,1.0,yes
2107,39131,0.0,0.0,0.0,0.0,0.0,no
2108,39133,187.0,6333.0,28020.0,716459.0,1.0,yes
2109,39135,0.0,0.0,0.0,0.0,0.0,no
2110,39137,0.0,0.0,0.0,0.0,0.0,no
2111,39139,303.0,12061.0,66604.0,1484130.0,2.0,yes
2112,39141,209.0,9969.0,44304.0,1590946.0,2.0,yes
2113,39143,81.0,2621.0,9202.0,449349.0,2.0,yes
2114,39145,223.0,9201.0,36498.0,1434789.0,2.0,yes
2115,39147,35.0,2793.0,9869.0,297101.0,1.0,yes
2116,39149,71.0,2412.0,7667.0,279093.0,1.0,yes
2117,39151,958.0,34563.0,171668.0,2804498.0,3.0,yes
2118,39153,1422.0,75396.0,338013.0,11528776.0,7.0,yes
2119,39155,349.0,15865.0,75629.0,1851671.0,2.0,yes
2120,39157,87.0,3682.0,16455.0,262517.0,1.0,yes
2121,39159,51.0,2262.0,8951.0,358533.0,1.0,yes
2122,39161,34.0,1131.0,3710.0,123546.0,1.0,yes
2123,39163,0.0,0.0,0.0,0.0,0.0,no
2124,39165,0.0,0.0,0.0,0.0,0.0,no
2125,39167,205.0,9436.0,42947.0,1579876.0,1.0,yes
2126,39169,135.0,5420.0,18498.0,338212.0,1.0,yes
2127,39171,75.0,1620.0,4972.0,163678.0,1.0,yes
2128,39173,99.0,2093.0,6910.0,222013.0,2.0,yes
2129,39175,0.0,0.0,0.0,0.0,0.0,no
2130,40001,40.0,491.0,1933.0,29169.0,1.0,yes
2131,40003,0.0,0.0,0.0,0.0,0.0,no
2132,40005,0.0,0.0,0.0,0.0,0.0,no
2133,40007,0.0,0.0,0.0,0.0,0.0,no
2134,40009,62.0,1592.0,5354.0,184204.0,1.0,yes
2135,40011,0.0,0.0,0.0,0.0,0.0,no
2136,40013,105.0,5972.0,22016.0,1311483.0,1.0,yes
2137,40015,0.0,0.0,0.0,0.0,0.0,no
2138,40017,66.0,3677.0,17490.0,528932.0,1.0,yes
2139,40019,180.0,5350.0,24875.0,627530.0,1.0,yes
2140,40021,142.0,5691.0,24471.0,362158.0,2.0,yes
2141,40023,34.0,681.0,3134.0,36529.0,1.0,yes
2142,40025,0.0,0.0,0.0,0.0,0.0,no
2143,40027,372.0,14274.0,65859.0,2509819.0,3.0,yes
2144,40029,0.0,0.0,0.0,0.0,0.0,no
2145,40031,398.0,13568.0,65488.0,1578079.0,3.0,yes
2146,40033,0.0,0.0,0.0,0.0,0.0,no
2147,40035,55.0,979.0,3147.0,95339.0,1.0,yes
2148,40037,0.0,0.0,0.0,0.0,0.0,no
2149,40039,0.0,0.0,0.0,0.0,0.0,no
2150,40041,41.0,1454.0,6183.0,245442.0,1.0,yes
2151,40043,0.0,0.0,0.0,0.0,0.0,no
2152,40045,0.0,0.0,0.0,0.0,0.0,no
2153,40047,274.0,7368.0,29281.0,1197829.0,2.0,yes
2154,40049,26.0,726.0,6396.0,13206.0,1.0,yes
2155,40051,48.0,845.0,4235.0,129011.0,1.0,yes
2156,40053,0.0,0.0,0.0,0.0,0.0,no
2157,40055,0.0,0.0,0.0,0.0,0.0,no
2158,40057,0.0,0.0,0.0,0.0,0.0,no
2159,40059,0.0,0.0,0.0,0.0,0.0,no
2160,40061,0.0,0.0,0.0,0.0,0.0,no
2161,40063,0.0,0.0,0.0,0.0,0.0,no
2162,40065,49.0,1911.0,8559.0,189993.0,1.0,yes
2163,40067,0.0,0.0,0.0,0.0,0.0,no
2164,40069,0.0,0.0,0.0,0.0,0.0,no
2165,40071,81.0,2218.0,10068.0,464852.0,2.0,yes
2166,40073,0.0,0.0,0.0,0.0,0.0,no
2167,40075,38.0,417.0,1254.0,25252.0,1.0,yes
2168,40077,43.0,1085.0,3144.0,0.0,1.0,yes
2169,40079,0.0,0.0,0.0,0.0,0.0,no
2170,40081,0.0,0.0,0.0,0.0,0.0,no
2171,40083,0.0,0.0,0.0,0.0,0.0,no
2172,40085,0.0,0.0,0.0,0.0,0.0,no
2173,40087,20.0,248.0,816.0,30092.0,1.0,yes
2174,40089,0.0,0.0,0.0,0.0,0.0,no
2175,40091,0.0,0.0,0.0,0.0,0.0,no
2176,40093,0.0,0.0,0.0,0.0,0.0,no
2177,40095,0.0,0.0,0.0,0.0,0.0,no
2178,40097,14.0,461.0,1674.0,148040.0,1.0,yes
2179,40099,0.0,0.0,0.0,0.0,0.0,no
2180,40101,365.0,9710.0,44434.0,806898.0,3.0,yes
2181,40103,26.0,216.0,769.0,33320.0,1.0,yes
2182,40105,0.0,0.0,0.0,0.0,0.0,no
2183,40107,0.0,0.0,0.0,0.0,0.0,no
2184,40109,3572.0,157241.0,823271.0,28734753.0,26.0,yes
2185,40111,81.0,1301.0,6037.0,158892.0,2.0,yes
2186,40113,0.0,0.0,0.0,0.0,0.0,no
2187,40115,0.0,0.0,0.0,0.0,0.0,no
2188,40117,0.0,0.0,0.0,0.0,0.0,no
2189,40119,127.0,4963.0,18515.0,974994.0,2.0,yes
2190,40121,153.0,2865.0,11000.0,244372.0,1.0,yes
2191,40123,220.0,5851.0,23961.0,341497.0,2.0,yes
2192,40125,77.0,3567.0,14744.0,521210.0,1.0,yes
2193,40127,42.0,345.0,2353.0,19196.0,1.0,yes
2194,40129,0.0,0.0,0.0,0.0,0.0,no
2195,40131,87.0,3356.0,11782.0,408649.0,2.0,yes
2196,40133,32.0,447.0,1179.0,85613.0,1.0,yes
2197,40135,41.0,547.0,1784.0,49307.0,1.0,yes
2198,40137,110.0,3870.0,18052.0,510136.0,1.0,yes
2199,40139,0.0,0.0,0.0,0.0,0.0,no
2200,40141,0.0,0.0,0.0,0.0,0.0,no
2201,40143,2541.0,115729.0,629569.0,14248936.0,14.0,yes
2202,40145,100.0,2206.0,12886.0,57793.0,1.0,yes
2203,40147,114.0,3724.0,17675.0,416815.0,1.0,yes
2204,40149,0.0,0.0,0.0,0.0,0.0,no
2205,40151,0.0,0.0,0.0,0.0,0.0,no
2206,40153,40.0,1038.0,4431.0,251978.0,1.0,yes
2207,41001,0.0,0.0,0.0,0.0,0.0,no
2208,41003,185.0,8080.0,39253.0,930532.0,1.0,yes
2209,41005,587.0,38283.0,129432.0,1277328.0,4.0,yes
2210,41007,0.0,0.0,0.0,0.0,0.0,no
2211,41009,0.0,0.0,0.0,0.0,0.0,no
2212,41011,144.0,6288.0,26416.0,555143.0,1.0,yes
2213,41013,0.0,0.0,0.0,0.0,0.0,no
2214,41015,0.0,0.0,0.0,0.0,0.0,no
2215,41017,386.0,17468.0,85918.0,1817570.0,2.0,yes
2216,41019,133.0,6920.0,30235.0,828629.0,2.0,yes
2217,41021,0.0,0.0,0.0,0.0,0.0,no
2218,41023,0.0,0.0,0.0,0.0,0.0,no
2219,41025,0.0,0.0,0.0,0.0,0.0,no
2220,41027,0.0,0.0,0.0,0.0,0.0,no
2221,41029,496.0,27304.0,124155.0,3370254.0,3.0,yes
2222,41031,0.0,0.0,0.0,0.0,0.0,no
2223,41033,142.0,7731.0,32747.0,968425.0,1.0,yes
2224,41035,90.0,5401.0,22733.0,786407.0,1.0,yes
2225,41037,0.0,0.0,0.0,0.0,0.0,no
2226,41039,589.0,34396.0,145178.0,3787419.0,3.0,yes
2227,41041,0.0,0.0,0.0,0.0,0.0,no
2228,41043,67.0,2544.0,10932.0,442811.0,1.0,yes
2229,41045,35.0,1839.0,5754.0,193505.0,1.0,yes
2230,41047,571.0,25728.0,145855.0,2634903.0,3.0,yes
2231,41049,0.0,0.0,0.0,0.0,0.0,no
2232,41051,2524.0,100823.0,631194.0,15224437.0,8.0,yes
2233,41053,0.0,0.0,0.0,0.0,0.0,no
2234,41055,0.0,0.0,0.0,0.0,0.0,no
2235,41057,0.0,0.0,0.0,0.0,0.0,no
2236,41059,0.0,0.0,0.0,0.0,0.0,no
2237,41061,0.0,0.0,0.0,0.0,0.0,no
2238,41063,0.0,0.0,0.0,0.0,0.0,no
2239,41065,49.0,2002.0,7429.0,308148.0,1.0,yes
2240,41067,256.0,11882.0,52268.0,766510.0,2.0,yes
2241,41069,0.0,0.0,0.0,0.0,0.0,no
2242,41071,120.0,5197.0,20373.0,710452.0,2.0,yes
2243,42001,76.0,4614.0,21958.0,841742.0,1.0,yes
2244,42003,5977.0,208736.0,1220438.0,43166334.0,23.0,yes
2245,42005,162.0,2805.0,16247.0,399334.0,1.0,yes
2246,42007,176.0,8785.0,43109.0,666874.0,1.0,yes
2247,42009,40.0,1358.0,5621.0,181010.0,1.0,yes
2248,42011,860.0,37484.0,196853.0,5320862.0,3.0,yes
2249,42013,413.0,17113.0,100988.0,2421917.0,3.0,yes
2250,42015,431.0,14185.0,67614.0,1753703.0,2.0,yes
2251,42017,1038.0,48508.0,203811.0,5402063.0,8.0,yes
2252,42019,283.0,9434.0,54423.0,1163294.0,3.0,yes
2253,42021,573.0,19398.0,101813.0,1631544.0,2.0,yes
2254,42023,0.0,0.0,0.0,0.0,0.0,no
2255,42025,241.0,7205.0,29511.0,1210481.0,3.0,yes
2256,42027,260.0,9467.0,47360.0,1139584.0,1.0,yes
2257,42029,684.0,44894.0,173526.0,4790449.0,3.0,yes
2258,42031,65.0,876.0,4243.0,140261.0,1.0,yes
2259,42033,316.0,10240.0,52869.0,1293418.0,2.0,yes
2260,42035,0.0,0.0,0.0,0.0,0.0,no
2261,42037,150.0,2938.0,9661.0,591581.0,2.0,yes
2262,42039,232.0,5023.0,27375.0,811644.0,1.0,yes
2263,42041,498.0,16331.0,80784.0,2029301.0,4.0,yes
2264,42043,1329.0,63274.0,386520.0,10248347.0,3.0,yes
2265,42045,1015.0,33099.0,169714.0,6475682.0,4.0,yes
2266,42047,0.0,0.0,0.0,0.0,0.0,no
2267,42049,965.0,32674.0,193007.0,6499258.0,4.0,yes
2268,42051,206.0,6917.0,38141.0,369616.0,2.0,yes
2269,42053,0.0,0.0,0.0,0.0,0.0,no
2270,42055,342.0,12300.0,62643.0,1513594.0,2.0,yes
2271,42057,0.0,0.0,0.0,0.0,0.0,no
2272,42059,18.0,523.0,2038.0,49571.0,1.0,yes
2273,42061,71.0,1805.0,10374.0,138294.0,1.0,yes
2274,42063,142.0,5326.0,20929.0,618882.0,1.0,yes
2275,42065,44.0,1089.0,4969.0,119683.0,1.0,yes
2276,42067,0.0,0.0,0.0,0.0,0.0,no
2277,42069,649.0,25980.0,132343.0,5480978.0,4.0,yes
2278,42071,807.0,36184.0,200937.0,5074358.0,4.0,yes
2279,42073,146.0,4350.0,21478.0,433666.0,1.0,yes
2280,42075,159.0,6406.0,35317.0,931266.0,2.0,yes
2281,42077,2665.0,103847.0,584440.0,24654964.0,7.0,yes
2282,42079,686.0,33070.0,155607.0,8293936.0,5.0,yes
2283,42081,275.0,9860.0,64905.0,2196640.0,2.0,yes
2284,42083,233.0,3257.0,16277.0,212251.0,2.0,yes
2285,42085,345.0,10282.0,49248.0,1733566.0,5.0,yes
2286,42087,133.0,5650.0,23113.0,755187.0,1.0,yes
2287,42089,347.0,14739.0,71827.0,3096603.0,2.0,yes
2288,42091,2507.0,100863.0,505542.0,11431071.0,13.0,yes
2289,42093,554.0,29671.0,151253.0,9519994.0,2.0,yes
2290,42095,208.0,18200.0,57162.0,3038383.0,4.0,yes
2291,42097,70.0,2126.0,8224.0,74799.0,1.0,yes
2292,42099,0.0,0.0,0.0,0.0,0.0,no
2293,42101,5569.0,222698.0,1304351.0,57767574.0,18.0,yes
2294,42103,0.0,0.0,0.0,0.0,0.0,no
2295,42105,0.0,0.0,0.0,0.0,0.0,no
2296,42107,452.0,15841.0,74375.0,1788699.0,4.0,yes
2297,42109,0.0,0.0,0.0,0.0,0.0,no
2298,42111,103.0,3753.0,17208.0,404731.0,2.0,yes
2299,42113,0.0,0.0,0.0,0.0,0.0,no
2300,42115,0.0,0.0,0.0,0.0,0.0,no
2301,42117,0.0,0.0,0.0,0.0,0.0,no
2302,42119,131.0,5070.0,21591.0,874730.0,1.0,yes
2303,42121,172.0,4089.0,22102.0,591519.0,1.0,yes
2304,42123,85.0,2440.0,11220.0,258574.0,1.0,yes
2305,42125,561.0,13434.0,64844.0,1340231.0,4.0,yes
2306,42127,106.0,3118.0,11025.0,391411.0,1.0,yes
2307,42129,497.0,21362.0,99987.0,1678814.0,4.0,yes
2308,42131,0.0,0.0,0.0,0.0,0.0,no
2309,42133,866.0,37362.0,219446.0,5703080.0,5.0,yes
2310,44001,0.0,0.0,0.0,0.0,0.0,no
2311,44003,343.0,12028.0,56833.0,1025735.0,1.0,yes
2312,44005,109.0,4001.0,17071.0,365236.0,1.0,yes
2313,44007,1810.0,70278.0,386842.0,8414978.0,7.0,yes
2314,44009,174.0,8598.0,35029.0,1066053.0,2.0,yes
2315,45001,0.0,0.0,0.0,0.0,0.0,no
2316,45003,273.0,10243.0,43042.0,1330932.0,1.0,yes
2317,45005,0.0,0.0,0.0,0.0,0.0,no
2318,45007,394.0,17451.0,86399.0,2648519.0,1.0,yes
2319,45009,0.0,0.0,0.0,0.0,0.0,no
2320,45011,0.0,0.0,0.0,0.0,0.0,no
2321,45013,304.0,14164.0,57881.0,1857795.0,3.0,yes
2322,45015,46.0,4205.0,12650.0,399627.0,1.0,yes
2323,45017,0.0,0.0,0.0,0.0,0.0,no
2324,45019,1960.0,81346.0,469460.0,15821216.0,10.0,yes
2325,45021,31.0,1211.0,5026.0,236246.0,1.0,yes
2326,45023,99.0,744.0,2926.0,204878.0,1.0,yes
2327,45025,46.0,1687.0,8288.0,256319.0,1.0,yes
2328,45027,49.0,1511.0,7959.0,259997.0,1.0,yes
2329,45029,135.0,3223.0,14362.0,463552.0,1.0,yes
2330,45031,171.0,3421.0,13680.0,679403.0,2.0,yes
2331,45033,72.0,2024.0,9157.0,279272.0,1.0,yes
2332,45035,0.0,0.0,0.0,0.0,1.0,yes
2333,45037,0.0,0.0,0.0,0.0,0.0,no
2334,45039,0.0,0.0,0.0,0.0,0.0,no
2335,45041,763.0,31766.0,199143.0,5936563.0,2.0,yes
2336,45043,192.0,10476.0,51316.0,1313652.0,2.0,yes
2337,45045,1334.0,64200.0,360225.0,10713714.0,6.0,yes
2338,45047,322.0,10243.0,56969.0,1250480.0,1.0,yes
2339,45049,32.0,559.0,2641.0,72590.0,1.0,yes
2340,45051,715.0,35141.0,185551.0,6671081.0,4.0,yes
2341,45053,41.0,3276.0,10173.0,639344.0,1.0,yes
2342,45055,119.0,3393.0,14595.0,419090.0,1.0,yes
2343,45057,97.0,3421.0,20695.0,1091606.0,1.0,yes
2344,45059,41.0,3172.0,12609.0,339985.0,1.0,yes
2345,45061,0.0,0.0,0.0,0.0,0.0,no
2346,45063,541.0,27130.0,156301.0,5448768.0,1.0,yes
2347,45065,0.0,0.0,0.0,0.0,0.0,no
2348,45067,36.0,1541.0,8999.0,265786.0,1.0,yes
2349,45069,0.0,0.0,0.0,0.0,0.0,no
2350,45071,48.0,1626.0,7017.0,174297.0,1.0,yes
2351,45073,251.0,6840.0,32094.0,785079.0,1.0,yes
2352,45075,286.0,6033.0,35249.0,766258.0,1.0,yes
2353,45077,106.0,5033.0,25448.0,604179.0,2.0,yes
2354,45079,1311.0,46505.0,259770.0,6050485.0,7.0,yes
2355,45081,0.0,0.0,0.0,0.0,0.0,no
2356,45083,894.0,43352.0,229292.0,5292554.0,3.0,yes
2357,45085,206.0,7408.0,38120.0,764682.0,1.0,yes
2358,45087,15.0,522.0,1880.0,101145.0,1.0,yes
2359,45089,0.0,0.0,0.0,0.0,1.0,yes
2360,45091,300.0,12394.0,69879.0,2268818.0,2.0,yes
2361,46003,0.0,0.0,0.0,0.0,0.0,no
2362,46005,0.0,0.0,0.0,0.0,0.0,no
2363,46007,0.0,0.0,0.0,0.0,0.0,no
2364,46009,0.0,0.0,0.0,0.0,0.0,no
2365,46011,128.0,1159.0,3933.0,151206.0,1.0,yes
2366,46013,260.0,4568.0,17094.0,799241.0,3.0,yes
2367,46015,0.0,0.0,0.0,0.0,0.0,no
2368,46017,0.0,0.0,0.0,0.0,0.0,no
2369,46019,0.0,0.0,0.0,0.0,0.0,no
2370,46021,0.0,0.0,0.0,0.0,0.0,no
2371,46023,0.0,0.0,0.0,0.0,0.0,no
2372,46025,0.0,0.0,0.0,0.0,0.0,no
2373,46027,0.0,0.0,0.0,0.0,0.0,no
2374,46029,81.0,2496.0,9110.0,280938.0,1.0,yes
2375,46031,0.0,0.0,0.0,0.0,0.0,no
2376,46033,0.0,0.0,0.0,0.0,0.0,no
2377,46035,134.0,1633.0,6114.0,312590.0,1.0,yes
2378,46037,0.0,0.0,0.0,0.0,0.0,no
2379,46039,0.0,0.0,0.0,0.0,0.0,no
2380,46041,0.0,0.0,0.0,0.0,0.0,no
2381,46043,0.0,0.0,0.0,0.0,0.0,no
2382,46045,0.0,0.0,0.0,0.0,0.0,no
2383,46047,0.0,0.0,0.0,0.0,1.0,yes
2384,46049,0.0,0.0,0.0,0.0,0.0,no
2385,46051,0.0,0.0,0.0,0.0,0.0,no
2386,46053,0.0,0.0,0.0,0.0,0.0,no
2387,46055,0.0,0.0,0.0,0.0,0.0,no
2388,46057,0.0,0.0,0.0,0.0,0.0,no
2389,46059,0.0,0.0,0.0,0.0,0.0,no
2390,46061,0.0,0.0,0.0,0.0,0.0,no
2391,46063,0.0,0.0,0.0,0.0,0.0,no
2392,46065,130.0,1616.0,5581.0,333446.0,1.0,yes
2393,46067,0.0,0.0,0.0,0.0,0.0,no
2394,46069,0.0,0.0,0.0,0.0,0.0,no
2395,46071,0.0,0.0,0.0,0.0,0.0,no
2396,46073,0.0,0.0,0.0,0.0,0.0,no
2397,46075,0.0,0.0,0.0,0.0,0.0,no
2398,46077,0.0,0.0,0.0,0.0,0.0,no
2399,46079,0.0,0.0,0.0,0.0,0.0,no
2400,46081,27.0,1476.0,4589.0,304849.0,1.0,yes
2401,46083,53.0,2456.0,8617.0,533341.0,1.0,yes
2402,46085,0.0,0.0,0.0,0.0,0.0,no
2403,46087,0.0,0.0,0.0,0.0,0.0,no
2404,46089,0.0,0.0,0.0,0.0,0.0,no
2405,46091,0.0,0.0,0.0,0.0,0.0,no
2406,46093,0.0,0.0,0.0,0.0,1.0,yes
2407,46095,0.0,0.0,0.0,0.0,0.0,no
2408,46097,0.0,0.0,0.0,0.0,0.0,no
2409,46099,1185.0,53293.0,253620.0,8317426.0,4.0,yes
2410,46101,0.0,0.0,0.0,0.0,0.0,no
2411,46103,433.0,20324.0,107875.0,2678074.0,3.0,yes
2412,46105,0.0,0.0,0.0,0.0,0.0,no
2413,46107,0.0,0.0,0.0,0.0,0.0,no
2414,46109,0.0,0.0,0.0,0.0,0.0,no
2415,46111,0.0,0.0,0.0,0.0,0.0,no
2416,46115,0.0,0.0,0.0,0.0,0.0,no
2417,46117,0.0,0.0,0.0,0.0,0.0,no
2418,46119,0.0,0.0,0.0,0.0,0.0,no
2419,46121,35.0,494.0,1706.0,0.0,1.0,yes
2420,46123,0.0,0.0,0.0,0.0,0.0,no
2421,46125,0.0,0.0,0.0,0.0,0.0,no
2422,46127,38.0,917.0,1989.0,342518.0,1.0,yes
2423,46129,0.0,0.0,0.0,0.0,0.0,no
2424,46135,272.0,2902.0,10659.0,367500.0,2.0,yes
2425,46137,0.0,0.0,0.0,0.0,0.0,no
2426,47001,200.0,8694.0,45078.0,526746.0,1.0,yes
2427,47003,49.0,1017.0,3780.0,236253.0,1.0,yes
2428,47005,0.0,0.0,0.0,0.0,0.0,no
2429,47007,0.0,0.0,0.0,0.0,0.0,no
2430,47009,253.0,8747.0,43962.0,1299771.0,1.0,yes
2431,47011,177.0,8856.0,46287.0,1611066.0,1.0,yes
2432,47013,79.0,1615.0,9803.0,288940.0,1.0,yes
2433,47015,43.0,455.0,2161.0,37976.0,1.0,yes
2434,47017,58.0,1009.0,3424.0,113636.0,1.0,yes
2435,47019,121.0,3427.0,15083.0,327851.0,1.0,yes
2436,47021,0.0,0.0,0.0,0.0,0.0,no
2437,47023,0.0,0.0,0.0,0.0,0.0,no
2438,47025,121.0,1309.0,5734.0,95470.0,1.0,yes
2439,47027,0.0,0.0,0.0,0.0,0.0,no
2440,47029,88.0,2222.0,10425.0,328310.0,1.0,yes
2441,47031,135.0,4480.0,19884.0,541299.0,2.0,yes
2442,47033,0.0,0.0,0.0,0.0,0.0,no
2443,47035,59.0,4265.0,22475.0,270307.0,1.0,yes
2444,47037,4053.0,188194.0,1061186.0,36761272.0,11.0,yes
2445,47039,0.0,0.0,0.0,0.0,0.0,no
2446,47041,18.0,447.0,1723.0,65876.0,1.0,yes
2447,47043,109.0,5712.0,27182.0,966958.0,1.0,yes
2448,47045,109.0,2890.0,14933.0,198686.0,1.0,yes
2449,47047,0.0,0.0,0.0,0.0,0.0,no
2450,47049,0.0,0.0,0.0,0.0,0.0,no
2451,47051,198.0,2566.0,11583.0,568374.0,2.0,yes
2452,47053,47.0,505.0,1963.0,52878.0,1.0,yes
2453,47055,95.0,1473.0,6625.0,189222.0,1.0,yes
2454,47057,0.0,0.0,0.0,0.0,0.0,no
2455,47059,178.0,4331.0,20785.0,559190.0,1.0,yes
2456,47061,0.0,0.0,0.0,0.0,0.0,no
2457,47063,114.0,6734.0,31323.0,448535.0,1.0,yes
2458,47065,1650.0,72387.0,381586.0,9027003.0,7.0,yes
2459,47067,0.0,0.0,0.0,0.0,0.0,no
2460,47069,0.0,0.0,0.0,0.0,0.0,no
2461,47071,122.0,1196.0,4967.0,196447.0,1.0,yes
2462,47073,6.0,312.0,855.0,71797.0,1.0,yes
2463,47075,0.0,0.0,0.0,0.0,0.0,no
2464,47077,36.0,871.0,3140.0,124253.0,1.0,yes
2465,47079,55.0,2283.0,13897.0,287520.0,1.0,yes
2466,47081,0.0,0.0,0.0,0.0,0.0,no
2467,47083,0.0,0.0,0.0,0.0,0.0,no
2468,47085,0.0,0.0,0.0,0.0,0.0,no
2469,47087,0.0,0.0,0.0,0.0,0.0,no
2470,47089,58.0,2268.0,8912.0,443770.0,1.0,yes
2471,47091,0.0,0.0,0.0,0.0,0.0,no
2472,47093,1733.0,86283.0,475476.0,9035069.0,5.0,yes
2473,47095,0.0,0.0,0.0,0.0,0.0,no
2474,47097,0.0,0.0,0.0,0.0,0.0,no
2475,47099,99.0,1417.0,6509.0,272714.0,1.0,yes
2476,47101,0.0,0.0,0.0,0.0,0.0,no
2477,47103,47.0,1070.0,4094.0,99430.0,1.0,yes
2478,47105,30.0,2297.0,9944.0,128692.0,1.0,yes
2479,47107,278.0,1867.0,9058.0,549986.0,1.0,yes
2480,47109,0.0,0.0,0.0,0.0,0.0,no
2481,47111,0.0,0.0,0.0,0.0,0.0,no
2482,47113,727.0,29795.0,182029.0,3214751.0,2.0,yes
2483,47115,0.0,0.0,0.0,0.0,0.0,no
2484,47117,0.0,0.0,0.0,0.0,0.0,no
2485,47119,255.0,12584.0,51693.0,0.0,1.0,yes
2486,47121,0.0,0.0,0.0,0.0,0.0,no
2487,47123,55.0,1986.0,13042.0,249819.0,1.0,yes
2488,47125,261.0,10656.0,44742.0,1573269.0,2.0,yes
2489,47127,0.0,0.0,0.0,0.0,0.0,no
2490,47129,0.0,0.0,0.0,0.0,0.0,no
2491,47131,43.0,2220.0,8791.0,256655.0,1.0,yes
2492,47133,114.0,1269.0,5485.0,0.0,1.0,yes
2493,47135,0.0,0.0,0.0,0.0,0.0,no
2494,47137,0.0,0.0,0.0,0.0,0.0,no
2495,47139,0.0,0.0,0.0,0.0,0.0,no
2496,47141,232.0,13384.0,69548.0,1061542.0,1.0,yes
2497,47143,0.0,0.0,0.0,0.0,0.0,no
2498,47145,52.0,3107.0,12838.0,146022.0,1.0,yes
2499,47147,109.0,2894.0,12849.0,294052.0,1.0,yes
2500,47149,649.0,27238.0,142906.0,3093052.0,3.0,yes
2501,47151,0.0,0.0,0.0,0.0,0.0,no
2502,47153,0.0,0.0,0.0,0.0,0.0,no
2503,47155,89.0,4739.0,21096.0,465601.0,1.0,yes
2504,47157,3494.0,131403.0,705128.0,15832426.0,12.0,yes
2505,47159,0.0,0.0,0.0,0.0,0.0,no
2506,47161,0.0,0.0,0.0,0.0,0.0,no
2507,47163,695.0,30069.0,166427.0,3839069.0,3.0,yes
2508,47165,296.0,13426.0,62846.0,2509384.0,2.0,yes
2509,47167,48.0,1256.0,3691.0,718694.0,1.0,yes
2510,47169,0.0,0.0,0.0,0.0,0.0,no
2511,47171,10.0,372.0,1274.0,63715.0,1.0,yes
2512,47173,0.0,0.0,0.0,0.0,0.0,no
2513,47175,0.0,0.0,0.0,0.0,0.0,no
2514,47177,81.0,2140.0,7784.0,328048.0,1.0,yes
2515,47179,617.0,29490.0,164879.0,3468186.0,3.0,yes
2516,47181,25.0,364.0,1299.0,49386.0,1.0,yes
2517,47183,38.0,1054.0,4055.0,84605.0,1.0,yes
2518,47185,26.0,391.0,1173.0,125175.0,1.0,yes
2519,47187,203.0,9397.0,40733.0,867306.0,1.0,yes
2520,47189,158.0,4835.0,24780.0,736253.0,1.0,yes
2521,48001,156.0,3153.0,23081.0,0.0,1.0,yes
2522,48003,35.0,759.0,1232.0,78512.0,1.0,yes
2523,48005,311.0,10317.0,53665.0,2111384.0,2.0,yes
2524,48007,0.0,0.0,0.0,0.0,0.0,no
2525,48009,0.0,0.0,0.0,0.0,0.0,no
2526,48011,0.0,0.0,0.0,0.0,0.0,no
2527,48013,67.0,1574.0,6373.0,366739.0,1.0,yes
2528,48015,23.0,93.0,377.0,50638.0,1.0,yes
2529,48017,0.0,0.0,0.0,0.0,0.0,no
2530,48019,0.0,0.0,0.0,0.0,0.0,no
2531,48021,15.0,340.0,2297.0,191176.0,2.0,yes
2532,48023,27.0,245.0,2966.0,22278.0,1.0,yes
2533,48025,40.0,1247.0,5300.0,280136.0,1.0,yes
2534,48027,909.0,41232.0,216812.0,7168608.0,7.0,yes
2535,48029,5883.0,265781.0,1337475.0,38851694.0,29.0,yes
2536,48031,0.0,0.0,0.0,0.0,0.0,no
2537,48033,0.0,0.0,0.0,0.0,0.0,no
2538,48035,0.0,0.0,0.0,0.0,0.0,no
2539,48037,460.0,18217.0,90551.0,2645687.0,3.0,yes
2540,48039,205.0,9774.0,41622.0,1352472.0,4.0,yes
2541,48041,563.0,26614.0,126259.0,4439813.0,5.0,yes
2542,48043,0.0,0.0,0.0,0.0,0.0,no
2543,48045,0.0,0.0,0.0,0.0,0.0,no
2544,48047,0.0,0.0,0.0,0.0,0.0,no
2545,48049,57.0,2817.0,12148.0,619475.0,1.0,yes
2546,48051,0.0,0.0,0.0,0.0,0.0,no
2547,48053,46.0,2361.0,11220.0,547947.0,1.0,yes
2548,48055,0.0,0.0,0.0,0.0,0.0,no
2549,48057,0.0,0.0,0.0,0.0,0.0,no
2550,48059,0.0,0.0,0.0,0.0,0.0,no
2551,48061,928.0,41854.0,207041.0,9132922.0,4.0,yes
2552,48063,0.0,0.0,0.0,0.0,0.0,no
2553,48065,0.0,0.0,0.0,0.0,0.0,no
2554,48067,37.0,725.0,2524.0,29145.0,1.0,yes
2555,48069,0.0,0.0,0.0,0.0,0.0,no
2556,48071,0.0,0.0,0.0,0.0,1.0,yes
2557,48073,38.0,1313.0,6799.0,247079.0,1.0,yes
2558,48075,37.0,415.0,2031.0,82396.0,1.0,yes
2559,48077,0.0,0.0,0.0,0.0,0.0,no
